index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
12075,989,4,29/05/2014,0,0,0,1,0,-609.6131940809378
254414,960,4,14/08/2014,538,1,0,0,1,4955.56734963172
215355,203,6,03/05/2014,847,1,0,0,0,6711.886275603269
570195,525,3,07/01/2015,864,1,1,0,0,8284.02038979523
373872,392,3,21/08/2013,556,1,0,0,1,5223.576301758317
387712,1071,7,09/03/2014,0,0,0,0,0,-79.29698133508623
700425,403,4,30/01/2014,659,1,0,0,0,5702.831497145137
322215,536,5,25/01/2013,973,1,1,0,0,8785.790247743102
675330,470,4,25/04/2013,1810,1,1,0,0,13923.896326285481
30191,106,4,06/03/2014,777,1,1,0,0,7742.341291109839
492484,1041,4,25/04/2013,683,1,1,0,0,7039.82005182935
504168,1021,1,03/03/2014,1360,1,1,0,0,11360.125273274843
392643,858,1,23/02/2015,373,1,0,0,0,4142.691816920495
210493,911,4,31/01/2013,846,1,0,0,0,6757.913552589751
465955,1003,2,28/07/2015,888,1,1,0,1,8500.492589765185
510133,614,6,26/10/2013,771,1,0,0,0,6193.780885039295
268084,158,4,17/10/2013,396,1,0,0,1,4214.582869723523
494254,578,5,05/12/2014,945,1,1,0,0,8610.734662189483
45151,446,6,04/01/2014,292,1,0,0,0,3327.292695510023
68933,941,3,09/04/2014,528,1,0,0,0,4911.660446234357
129784,448,6,23/05/2015,517,1,0,0,0,4684.888159720472
315803,210,2,24/09/2013,337,1,1,0,0,5226.33991385496
381687,946,2,27/05/2014,508,1,0,0,0,4867.4659137102
249847,807,5,12/12/2014,952,1,0,0,0,7335.439972222986
660077,83,4,25/12/2014,0,0,0,1,1,-415.0463527959379
533537,147,5,08/03/2013,905,1,1,0,0,8431.667601412377
85917,70,1,28/10/2013,567,1,0,0,0,5427.457060545484
243734,632,5,18/01/2013,690,1,0,0,0,5779.568553281343
330318,971,2,16/12/2014,1370,1,1,0,0,11350.477633712508
124238,124,1,11/03/2013,491,1,0,0,0,4960.983865368313
39035,821,2,15/07/2014,910,1,1,0,1,8659.585835872815
489533,247,7,26/04/2015,0,0,0,0,0,39.87648924957705
62828,222,7,27/07/2014,0,0,0,0,0,43.492189206636056
613505,134,4,12/06/2014,531,1,0,0,0,4969.250898965324
375173,843,1,23/03/2015,927,1,0,0,0,7488.2751702044425
389775,310,3,17/06/2015,787,1,1,0,0,7850.417082955096
376607,30,2,06/05/2014,874,1,1,0,0,8493.191152439857
599536,193,5,18/07/2014,738,1,1,0,0,7417.162498937737
322364,707,6,12/10/2013,465,1,0,0,0,4333.607261717498
664771,367,5,15/02/2013,455,1,0,0,0,4399.659820609955
109956,318,6,13/07/2013,461,1,0,0,0,4365.727380245655
498445,692,2,29/07/2014,906,1,1,0,1,8654.10267484756
156214,834,2,06/08/2013,540,1,0,0,0,5076.785631947266
41779,556,4,26/06/2014,809,1,0,0,0,6585.959893545945
263247,740,4,25/06/2015,417,1,0,0,0,4193.611407101329
316261,1074,3,07/08/2013,473,1,0,0,1,4624.031421253383
317523,7,6,22/03/2014,617,1,0,0,0,5352.173427054998
614896,961,6,24/01/2015,512,1,0,0,0,4580.518780597022
258952,622,6,17/05/2014,301,1,0,0,0,3356.1535566206085
72173,331,7,10/08/2014,0,0,0,0,0,27.727737393858945
646825,679,2,01/04/2014,1225,1,1,0,0,10517.627745077545
205691,313,6,16/03/2013,522,1,0,0,0,4734.58815549319
656564,643,5,31/01/2014,1235,1,0,0,0,9067.076189801668
155182,75,6,27/06/2015,672,1,0,0,0,5674.2660992224
32130,912,2,10/06/2014,788,1,0,0,0,6562.1953619094165
565608,795,4,25/06/2015,305,1,0,0,0,3509.7320286927525
248317,910,6,18/10/2014,425,1,0,0,0,4062.846050029377
569878,311,3,17/07/2013,750,1,1,0,1,7690.5097313639535
579084,765,7,28/07/2013,0,0,0,0,0,-35.04081386068458
493515,686,3,24/12/2014,462,1,0,0,1,4613.761609376817
301024,296,4,23/05/2013,657,1,0,0,0,5706.23660655951
3521,472,2,12/02/2013,651,1,0,0,0,5799.030762627605
701561,870,6,09/08/2014,788,1,0,0,0,6259.351851894652
407059,123,4,25/09/2014,838,1,0,0,0,6823.600069628888
693663,495,2,11/02/2014,305,1,0,0,0,3707.5793711487713
108748,657,7,10/11/2013,0,0,0,0,0,-19.4209900461899
36359,869,6,14/06/2014,593,1,0,0,0,5082.663055713523
9653,793,6,11/04/2015,461,1,0,0,0,4297.029081061535
601272,317,4,07/03/2013,518,1,1,0,0,6148.748594433967
185712,739,5,29/03/2013,0,0,1,1,1,697.2683896114546
121059,935,3,25/12/2013,0,0,0,1,1,-461.03993584685145
376207,1022,3,22/07/2015,656,1,0,0,1,5735.964982932436
404502,1085,7,31/03/2013,0,0,0,0,0,-81.32177331103924
408343,1007,6,02/08/2014,938,1,0,0,0,7144.794296267978
556420,508,6,19/10/2013,491,1,0,0,0,4519.2993565996085
156213,855,7,27/04/2014,0,0,0,0,0,-48.057333706096756
124700,179,7,27/10/2013,0,0,0,0,0,49.71119313277745
659203,1032,6,01/11/2014,710,1,0,0,0,5765.188746501146
78896,393,7,22/12/2013,0,0,0,0,0,18.760801500352727
545517,1041,4,15/01/2015,657,1,1,0,0,6882.908928605429
456850,580,5,01/11/2013,1491,1,0,0,0,10621.15881312899
549652,680,1,02/02/2015,916,1,1,0,0,8729.88423948062
98952,346,2,19/03/2013,602,1,1,0,0,6805.956954332375
320813,562,4,04/04/2013,3020,1,0,0,0,19928.5726427905
575896,397,4,02/04/2015,930,1,1,0,1,8687.150028191627
261126,586,5,24/05/2013,1911,1,0,0,0,13155.009189525725
424644,963,7,21/06/2015,0,0,0,0,0,-63.67715752059155
457167,106,4,05/03/2015,836,1,1,0,0,8098.408839964123
367932,728,5,28/03/2014,446,1,0,0,0,4293.133724421743
445805,840,4,07/02/2013,1118,1,1,0,0,9694.134071884328
305809,174,4,06/03/2014,434,1,1,0,1,5726.020644152243
491394,152,3,04/09/2013,582,1,0,0,0,5351.664269728821
539800,718,1,20/07/2015,815,1,0,0,0,6830.428831486691
76855,816,5,06/06/2014,857,1,1,0,0,8045.229396917314
513052,256,1,01/07/2013,1863,1,1,0,0,14506.392422023637
294204,761,4,14/08/2014,835,1,0,0,1,6776.756151963166
84869,634,3,01/07/2015,740,1,1,0,0,7519.910581068368
361969,273,2,02/09/2014,865,1,1,0,0,8403.731160048963
351529,407,1,25/05/2015,0,0,0,1,0,-293.75128462363796
56401,832,4,09/01/2014,516,1,1,0,1,6125.728963757897
167785,1005,4,22/01/2015,749,1,0,0,0,6158.919330261962
305946,872,7,21/07/2013,0,0,0,0,0,-50.51600967689694
294485,207,1,08/06/2015,1299,1,0,0,0,9825.294647854284
165435,290,3,21/05/2014,706,1,1,0,0,7364.471143646218
19290,1075,5,31/10/2014,1177,1,0,0,1,8718.09826373151
585755,293,5,04/01/2013,751,1,0,0,1,6260.26895479637
83209,1087,6,29/03/2014,557,1,0,0,0,4833.872596854847
707748,848,4,05/02/2015,828,1,1,0,0,7942.8145196312535
349877,847,1,05/01/2015,1196,1,1,0,1,10459.07733486627
26186,116,3,10/07/2013,679,1,0,0,1,6005.803942997415
692379,83,7,08/12/2013,0,0,0,0,0,63.595480967883816
407675,501,7,24/03/2013,0,0,0,0,0,3.140977685858047
384899,689,2,24/09/2013,737,1,1,0,0,7571.080383045734
640234,1113,1,11/05/2015,675,1,0,0,0,5928.394724036351
232993,1045,6,13/04/2013,562,1,0,0,0,4870.122188787306
32393,665,1,27/05/2013,1501,1,1,0,0,12262.55393199309
252820,808,3,30/10/2013,733,1,0,0,1,6231.613701035705
383195,1001,4,25/06/2015,552,1,0,0,0,4970.59433167384
203387,1021,4,01/05/2014,0,0,1,1,0,670.1788907403021
591689,582,2,29/10/2013,784,1,0,0,0,6585.782428538914
344890,953,3,30/04/2014,742,1,1,0,1,7549.37821085932
73296,107,5,08/11/2013,1041,1,1,0,0,9258.218596668798
682410,590,1,14/01/2013,288,1,0,0,0,3668.473448381962
686224,476,2,05/08/2014,718,1,1,0,1,7550.754200703578
209050,38,5,08/03/2013,571,1,1,0,0,6431.727624117852
387234,928,6,23/05/2015,684,1,0,0,0,5623.3189350985895
191538,572,4,10/10/2013,657,1,1,0,0,6950.739459799855
514533,610,5,18/01/2013,482,1,0,0,0,4527.461383452183
52372,66,2,10/09/2013,506,1,1,0,0,6267.088646563109
149127,563,3,20/03/2013,547,1,1,0,0,6365.415831168845
394059,384,2,12/02/2013,1000,1,0,0,0,7917.988103597553
216295,1005,2,29/07/2014,993,1,1,0,1,9133.882869865229
252798,798,6,16/05/2015,298,1,0,0,0,3312.5938993201535
148149,377,6,03/05/2014,777,1,0,0,0,6264.267979837734
382814,634,5,08/11/2013,718,1,1,0,0,7232.680687676816
67965,965,1,16/12/2013,1804,1,1,0,0,14047.78362238716
201656,152,6,25/05/2013,417,1,0,0,0,4124.193727120044
150697,511,5,19/12/2014,968,1,1,0,0,8759.23073169556
95882,388,3,24/07/2013,893,1,0,0,1,7257.964372461505
701685,624,1,11/02/2013,335,1,0,0,0,3947.2031268836045
267301,60,6,18/01/2014,402,1,0,0,0,4046.97385494822
686102,644,5,08/11/2013,1088,1,1,0,0,9464.200392034414
152142,697,2,17/02/2015,1018,1,1,0,0,9265.770498518013
368631,1020,1,17/03/2014,1386,1,1,0,0,11517.181024497047
42273,373,4,07/05/2015,304,1,1,0,0,4849.150181533262
552305,1113,1,21/07/2014,614,1,0,0,1,5623.790963621411
680780,1045,6,28/02/2015,554,1,0,0,0,4821.841843179946
652510,91,5,05/09/2014,655,1,1,0,1,6994.539843927357
44570,808,1,26/05/2014,662,1,0,0,0,5894.05070190051
442546,402,7,28/04/2013,0,0,0,0,0,17.459149515811532
483615,444,2,10/12/2013,1399,1,0,0,0,10317.292660867715
345200,677,2,24/03/2015,430,1,0,0,0,4435.637475576389
45273,437,7,09/02/2014,0,0,0,0,0,12.397169575928956
440950,97,6,11/07/2015,429,1,0,0,0,4204.568785436614
127796,986,6,23/11/2013,781,1,0,0,0,6200.3297016874585
256371,292,1,30/09/2013,720,1,0,0,1,6382.245129508753
601942,416,6,05/10/2013,1306,1,0,0,0,9451.165341191434
411540,72,5,20/09/2013,414,1,0,0,0,4194.8883088655275
337648,820,6,02/03/2013,1190,1,0,0,0,8692.670618578633
124020,731,6,25/01/2014,722,1,0,0,0,5881.142292395177
132032,406,5,20/06/2014,641,1,1,0,0,6800.957544814349
355675,418,5,28/06/2013,573,1,0,0,0,5104.418890406121
102966,698,5,29/05/2015,2130,1,0,0,0,14460.48531471959
442606,824,7,22/12/2013,0,0,0,0,0,-43.573865759343676
694910,456,2,03/12/2013,1295,1,1,0,0,10972.332812758916
556577,466,2,08/10/2013,931,1,1,0,0,8774.130807641191
196752,321,3,20/03/2013,577,1,1,0,0,6581.467102780777
679948,38,3,04/03/2015,584,1,1,0,0,6664.642128701124
633477,445,5,24/04/2015,1442,1,0,0,0,10344.966476052028
280764,42,2,18/11/2014,961,1,0,0,0,7732.084194174238
707610,1032,2,22/04/2014,1092,1,0,0,0,8379.493135195231
164,216,5,19/07/2013,863,1,1,0,0,8168.216455092251
228688,523,2,13/01/2015,1545,1,1,0,0,12471.403537104012
324083,708,3,06/02/2013,240,1,1,0,1,4555.220383576628
282993,113,7,27/04/2014,0,0,0,0,0,59.25664101941311
646993,91,7,13/10/2013,0,0,0,0,0,62.438456981624995
341103,230,7,20/04/2014,0,0,0,0,0,42.33516522037718
590368,687,7,01/12/2013,0,0,0,0,0,-23.75982999466055
264420,951,6,10/05/2014,760,1,0,0,0,6078.655774408019
140802,980,4,28/03/2013,853,1,1,0,1,8138.133578722166
102491,543,4,25/07/2013,191,1,0,0,1,2921.717234196203
615272,434,2,29/10/2013,621,1,0,0,1,5687.009205375917
85187,1020,7,06/04/2014,0,0,0,0,0,-71.92095342268601
48432,35,5,03/07/2015,841,1,1,0,1,8125.157047202299
248184,768,3,04/02/2015,1330,1,1,0,0,11061.205917841366
627260,137,5,29/11/2013,1133,1,0,0,0,8524.683550438698
234798,464,6,26/04/2014,1304,1,0,0,0,9432.153110872041
198812,1084,5,14/11/2014,790,1,1,0,0,7602.121198915999
107273,754,6,28/02/2015,791,1,0,0,0,6294.233829298166
429303,614,5,06/03/2015,836,1,1,0,0,7947.708345351029
557310,835,5,11/07/2014,581,1,0,0,1,5155.923235570922
280227,909,6,12/01/2013,793,1,0,0,0,6283.886575966241
610292,1001,3,25/02/2015,550,1,0,0,0,5035.753716757657
157848,875,3,02/04/2014,480,1,1,0,0,5915.944001243105
236013,165,1,05/01/2015,558,1,1,0,1,6707.35606750784
323376,1010,5,20/12/2013,1267,1,1,0,0,10491.539277627762
600537,8,6,19/10/2013,330,1,0,0,0,3619.9714003926583
265108,18,7,19/01/2014,0,0,0,0,0,72.99630085623716
161443,184,2,03/02/2015,703,1,1,0,0,7438.926053347043
686423,183,7,03/02/2013,0,0,0,0,0,49.132681139648014
299307,552,5,07/02/2014,734,1,1,0,0,7341.10087475069
319101,1106,1,14/04/2014,807,1,1,0,0,8010.453003312051
475480,731,2,18/11/2014,799,1,0,0,0,6654.758504808643
478367,904,6,18/04/2015,535,1,0,0,0,4727.568570120277
202815,510,1,03/03/2014,595,1,1,0,0,6817.222131693284
603554,692,3,28/01/2015,787,1,1,0,0,7795.169187611235
147296,104,5,03/05/2013,1461,1,1,0,0,11793.370625050069
466489,714,2,19/05/2015,353,1,1,0,0,5250.008093935373
65137,781,2,18/02/2014,826,1,1,0,0,8094.893452085643
14962,1010,2,12/08/2014,617,1,0,0,1,5579.563305561598
562719,1100,6,03/01/2015,389,1,0,0,0,3818.105175122607
662917,819,1,06/07/2015,566,1,0,0,0,5313.095646631078
28841,1079,5,04/07/2014,781,1,1,0,0,7548.52895009913
670267,339,3,18/09/2013,526,1,0,0,0,4986.656414798496
562950,532,5,30/01/2015,1520,1,1,0,0,12087.537390639503
447038,907,6,10/01/2015,652,1,0,0,0,5433.234740633076
650692,114,7,10/02/2013,0,0,0,0,0,59.112013021130736
118147,405,3,08/10/2014,527,1,1,0,1,6331.100065720239
461284,544,6,15/11/2014,1518,1,0,0,0,10712.082116006342
688194,865,4,27/11/2014,692,1,1,0,0,7119.589968335325
352791,807,6,09/05/2015,1103,1,0,0,0,8169.502024076259
701312,989,6,23/03/2013,410,1,0,0,0,3960.8947901512693
505945,945,2,17/06/2014,586,1,1,0,0,6622.764092146522
213202,423,3,09/10/2013,1845,1,1,0,1,14282.683700563794
152866,373,2,18/11/2014,257,1,0,0,0,3435.541913295056
150184,887,3,11/12/2013,573,1,0,0,0,5191.047302183007
589981,417,6,04/05/2013,752,1,0,0,0,6107.606779883438
427919,1103,4,05/06/2014,391,1,1,0,0,5268.620501267186
441480,1035,6,22/06/2013,268,1,0,0,0,3097.2657676996323
129076,1059,5,21/03/2014,1134,1,1,0,0,9681.791759989559
210102,267,3,28/08/2013,927,1,1,0,0,8701.542135010044
673175,684,3,24/06/2015,508,1,0,0,0,4828.128977774521
711243,851,7,17/05/2015,0,0,0,0,0,-47.478821712967374
450070,1026,1,24/11/2014,1443,1,1,0,0,11860.310718959798
452463,883,3,14/08/2013,532,1,1,0,1,6292.143098545873
602257,451,1,12/05/2014,415,1,0,0,0,4455.027226660057
97826,862,7,07/12/2014,0,0,0,0,0,-49.06972969407332
244484,857,3,01/07/2015,976,1,1,0,0,8911.928732868535
282536,866,2,15/10/2013,365,1,0,0,1,4079.558850682403
486805,942,6,15/03/2014,497,1,0,0,0,4492.741064550585
397189,371,7,08/03/2015,0,0,0,0,0,21.942617462564613
287682,373,3,08/07/2015,297,1,0,0,0,3599.714169846203
32101,1063,4,26/12/2013,0,0,0,1,1,-556.781791112649
702865,1033,7,19/04/2015,0,0,0,0,0,-73.80111740035659
224961,572,3,08/10/2014,551,1,1,0,1,6451.788226829168
400612,653,5,22/03/2013,576,1,1,0,0,6372.956621178803
327374,907,4,25/04/2013,744,1,1,0,0,7427.337838855309
667405,564,6,08/11/2014,538,1,0,0,0,4794.847219139039
329409,347,4,21/11/2013,365,1,1,0,0,5221.048144744728
640287,1053,7,22/02/2015,0,0,0,0,0,-76.69367736600373
416762,643,1,04/08/2014,1173,1,1,0,1,10349.775452894708
596877,532,2,25/03/2014,1196,1,0,0,0,9079.451627232094
68704,715,4,05/09/2013,645,1,0,0,0,5573.216956868161
131516,847,7,26/07/2015,0,0,0,0,0,-46.90030971983799
583492,825,1,11/05/2015,549,1,0,0,0,5209.632144225743
373773,530,5,29/05/2015,821,1,0,0,0,6584.911268426672
438360,259,3,15/01/2014,2246,1,0,0,0,15378.500960243586
74435,761,5,21/03/2014,956,1,1,0,0,8650.65321371393
226571,572,5,01/03/2013,582,1,0,0,0,5136.461567478919
445111,745,1,20/04/2015,625,1,0,0,0,5679.865667358256
101213,875,1,27/07/2015,525,1,1,0,1,6405.513763097003
221183,467,7,01/12/2013,0,0,0,0,0,8.058329627458193
98576,267,7,15/03/2015,0,0,0,0,0,36.98392928392991
273066,925,6,20/07/2013,1354,1,0,0,0,9667.231763709875
143468,85,6,26/04/2014,708,1,0,0,0,5890.081374472699
648168,994,5,27/03/2015,461,1,0,0,0,4345.188324892437
684802,319,2,30/06/2015,973,1,1,0,0,9048.86293782734
636801,947,1,11/05/2015,969,1,0,0,0,7726.705672821719
259248,348,2,21/01/2014,728,1,1,0,0,7566.0831416517385
185448,459,1,20/01/2014,1398,1,1,0,0,11670.73784994449
226717,68,4,25/06/2015,1003,1,0,0,0,7827.336737686227
569463,284,7,31/03/2013,0,0,0,0,0,34.52525331312978
406532,695,2,15/01/2013,390,1,0,0,0,4191.632443570505
333169,90,1,11/05/2015,979,1,0,0,0,7911.002299358901
367912,307,7,05/04/2015,0,0,0,0,0,31.19880935263558
233812,1031,5,06/02/2015,455,1,1,0,0,5588.047010516743
602504,888,5,17/05/2013,811,1,1,0,0,7757.204193798662
130704,487,4,31/01/2013,570,1,0,0,0,5153.563900407534
577408,397,1,11/03/2013,596,1,0,0,0,5555.179957933835
627273,172,2,16/04/2013,842,1,0,0,0,6995.112413488044
615866,672,5,19/04/2013,1205,1,0,0,0,8881.830681823878
200851,543,6,16/08/2014,146,1,0,0,1,2495.681347183489
303796,1085,3,07/01/2015,830,1,1,0,0,7997.837241925829
618784,1080,6,07/03/2015,836,1,0,0,0,6518.662045899519
365587,47,1,17/03/2014,1038,1,1,0,0,9557.7090329056
652156,886,2,05/08/2014,691,1,1,0,1,7328.5105549829705
456593,305,3,01/07/2015,598,1,1,0,0,6710.5170579726155
238366,749,2,05/08/2014,815,1,1,0,1,8096.6699476617405
424518,344,4,21/02/2013,1157,1,1,0,0,10001.236243868261
22506,922,5,01/02/2013,653,1,0,0,0,5514.329835345417
105062,332,2,19/02/2013,609,1,1,0,0,6850.22704871477
39494,902,3,04/03/2015,621,1,1,0,0,6762.980136619209
199656,203,2,04/02/2014,995,1,1,0,1,9261.94461088952
360285,410,6,01/11/2014,0,0,0,1,0,-680.3325260467636
589440,455,3,13/05/2015,522,1,0,0,0,4945.739394194062
302596,393,7,29/03/2015,0,0,0,0,0,18.760801500352727
673395,121,7,26/05/2013,0,0,0,0,0,58.09961703315423
74032,796,4,18/04/2013,652,1,0,0,0,5603.74739141373
230308,196,7,30/06/2013,0,0,0,0,0,47.25251716197732
599655,465,5,23/05/2014,647,1,1,0,0,6828.634752121211
37365,592,7,21/09/2014,0,0,0,0,0,-10.02017015783656
154219,642,1,29/04/2013,547,1,1,0,0,6508.44916227585
421430,356,1,24/03/2014,409,1,0,0,0,4432.556627291361
621392,885,5,25/01/2013,655,1,1,0,0,6816.171338449981
218767,95,3,28/08/2013,925,1,1,0,0,8714.34806431277
118813,260,7,17/08/2014,0,0,0,0,0,37.996325271906414
689264,255,1,28/01/2013,533,1,0,0,0,5195.509412031966
660139,747,7,22/03/2015,0,0,0,0,0,-32.437509891602076
638756,942,6,14/09/2013,482,1,0,0,0,4402.215416536785
528640,125,6,20/06/2015,1146,1,0,0,0,8527.645176544389
133073,123,3,28/05/2014,887,1,0,0,0,7196.546657959627
321187,563,7,16/11/2014,0,0,0,0,0,-5.8259582076482275
87293,1036,4,03/01/2013,463,1,0,0,1,4491.947381693256
495786,715,6,03/08/2013,271,1,0,0,0,3161.6518567527473
278729,227,1,01/04/2013,0,0,0,1,1,-204.18437009163029
398232,271,5,10/04/2015,724,1,0,0,1,6100.50460433374
52135,475,3,19/06/2013,885,1,1,0,0,8417.98769692867
299967,1009,4,18/06/2015,453,1,1,0,0,5656.388211562772
224686,703,7,06/04/2014,0,0,0,0,0,-26.073877967178305
360836,820,2,28/04/2015,965,1,1,0,0,8928.123965080518
601554,630,5,15/08/2014,717,1,0,0,1,6006.337850543933
644201,245,2,30/09/2014,1244,1,1,0,0,10695.06211714957
276847,210,4,12/09/2013,345,1,1,0,0,5120.1613164910095
641948,50,5,16/08/2013,392,1,1,0,1,5413.253230014957
202674,504,1,13/04/2015,1182,1,1,0,0,10360.660258623051
538218,280,5,12/04/2013,609,1,1,0,0,6626.059290168484
561624,375,7,19/10/2014,0,0,0,0,0,21.36410546943523
625947,481,4,21/03/2013,456,1,1,0,0,5750.856924258617
145619,845,7,22/09/2013,0,0,0,0,0,-46.611053723273244
663069,688,4,02/04/2015,534,1,1,0,1,6255.186173127117
127681,890,4,16/07/2015,448,1,1,0,0,5643.423727353772
438265,775,6,10/05/2014,717,1,0,0,0,5844.603444466152
691550,810,4,26/09/2013,464,1,1,0,0,5751.554658431081
581502,499,5,03/01/2014,809,1,0,0,1,6580.508092803568
710103,162,5,06/03/2015,632,1,1,0,0,6781.931387586964
625040,1087,7,17/11/2013,0,0,0,0,0,-81.61102930760399
709885,366,3,27/02/2013,522,1,0,0,0,4958.611286041192
667380,637,6,07/02/2015,639,1,0,0,0,5393.828738557353
234199,22,3,27/02/2013,450,1,0,0,0,4573.8402069840795
22341,480,4,25/12/2014,0,0,0,1,1,-472.46366811403414
324430,809,6,03/05/2014,650,1,0,0,0,5435.338198062908
63,76,1,23/06/2014,882,1,0,0,0,7327.627900845609
114158,815,6,26/04/2014,944,1,0,0,0,7208.773131143711
463614,71,2,18/02/2014,788,1,1,0,0,7968.247689231154
485354,384,1,11/05/2015,1008,1,0,0,0,8043.49792069057
503361,577,2,09/12/2014,557,1,0,0,0,5216.550761921472
308021,676,6,25/10/2014,1280,1,0,0,1,9320.18481325528
289609,196,6,27/12/2014,682,1,0,0,0,5717.116543439436
586300,278,3,13/08/2014,738,1,0,0,1,6338.441756129956
165037,826,7,22/02/2015,0,0,0,0,0,-43.86312175590842
12814,263,6,07/06/2014,469,1,0,0,0,4421.962265758545
678601,1113,1,07/07/2014,716,1,0,0,0,6175.831495274074
373075,496,1,10/06/2013,823,1,0,0,0,6910.816592712735
388036,897,1,14/10/2013,287,1,0,0,1,3681.5714845495413
286879,642,5,14/02/2014,434,1,0,0,0,4233.151213862985
470535,788,6,27/07/2013,1134,1,0,0,0,8359.336295272145
75226,1092,4,24/10/2013,1178,1,1,0,0,10019.790408372377
174466,594,6,17/05/2014,213,1,0,0,0,2829.1193388915494
73129,758,4,31/01/2013,737,1,0,0,0,6122.221927426665
188916,916,5,17/05/2013,734,1,1,0,0,7288.456283375913
359652,903,2,08/10/2013,766,1,1,0,0,7715.146244239991
482206,223,3,30/07/2014,678,1,1,0,1,7268.713884746557
518537,331,4,26/06/2014,735,1,0,0,0,6171.907996291392
63477,300,1,13/07/2015,1037,1,1,0,0,9515.083106139246
578279,345,7,28/07/2013,0,0,0,0,0,25.702945417905994
476623,472,6,08/11/2014,688,1,0,0,0,5713.409475119025
442126,304,1,28/10/2013,844,1,0,0,0,7065.321075602269
37384,628,5,25/10/2013,712,1,1,0,0,7197.33819646099
582419,1087,3,11/06/2014,572,1,0,0,0,5156.086659325615
278798,900,7,24/05/2015,0,0,0,0,0,-54.56559362880296
493695,227,2,05/08/2014,543,1,1,0,1,6530.634012114876
435525,1096,4,21/03/2013,587,1,1,0,0,6452.501364635494
477243,920,1,20/04/2015,658,1,0,0,0,5853.712193289205
348270,706,2,30/07/2013,653,1,1,0,0,7061.6780781976495
213986,787,6,05/01/2013,936,1,0,0,0,7164.542369488257
530068,734,6,30/08/2014,362,1,0,0,0,3708.0928560691077
426216,145,1,14/01/2013,1288,1,0,0,0,9767.876108537668
269225,329,2,01/01/2013,0,0,0,1,1,-296.16589740208656
317252,714,1,18/08/2014,438,1,1,0,1,5903.750112340417
615041,214,2,28/10/2014,507,1,0,0,0,4967.2985652519665
470406,581,5,13/02/2015,554,1,0,0,0,4966.178705868616
676895,485,7,23/06/2013,0,0,0,0,0,5.455025658375803
669372,143,6,18/01/2014,468,1,0,0,0,4433.282582351509
145362,1042,1,01/12/2014,710,1,1,0,0,7434.310004712876
494671,935,5,17/01/2014,580,1,0,0,0,5071.891517700583
72607,1015,6,07/06/2014,496,1,0,0,0,4476.148177475054
529383,425,7,11/05/2014,0,0,0,0,0,14.13270555531733
486142,373,3,18/09/2013,223,1,0,0,0,3153.1209729781185
350933,91,6,04/01/2014,805,1,0,0,0,6474.61279697225
323247,894,6,22/06/2013,989,1,0,0,0,7468.924463320807
298029,222,5,22/03/2013,620,1,1,0,0,6700.833189278982
6174,980,4,14/05/2015,0,0,0,1,0,-608.3115420963964
566577,919,1,23/12/2013,973,1,0,0,1,7818.42930441849
202706,988,2,29/07/2014,732,1,1,0,1,7561.195270395891
60618,890,1,22/06/2015,417,1,0,0,0,4403.605621815942
300936,528,4,23/01/2014,896,1,1,0,0,8399.478416744172
671677,403,4,13/06/2013,624,1,0,0,0,5491.6049851129355
301420,505,4,21/11/2013,609,1,1,0,0,6670.747462040609
419627,854,2,17/06/2014,742,1,1,0,0,7577.391979333745
426945,368,2,13/01/2015,793,1,1,0,0,7955.468389745895
161402,233,6,13/07/2013,815,1,0,0,1,6577.95992806654
427952,754,4,02/07/2015,975,1,1,0,0,8843.560902005043
585249,928,6,09/05/2015,743,1,0,0,0,5979.386483952872
48262,566,4,17/01/2013,449,1,0,0,0,4411.898061231901
344880,1014,7,24/08/2014,0,0,0,0,0,-71.05318543299177
556113,314,2,04/03/2014,728,1,1,0,0,7571.000493593338
157174,68,2,19/03/2013,933,1,1,0,0,8843.762837359409
83181,555,3,26/06/2013,421,1,0,0,0,4321.737231072901
284349,956,5,02/08/2013,481,1,1,0,1,5819.339108453026
65747,285,3,19/06/2013,394,1,1,0,0,5482.260804950572
348409,478,5,06/09/2013,673,1,0,0,0,5699.245530601186
183525,801,3,06/02/2013,421,1,1,0,0,5570.578924261716
609137,520,1,27/05/2013,501,1,1,0,0,6248.481790823976
335223,705,7,13/04/2014,0,0,0,0,0,-26.363133963743053
145372,932,7,02/02/2014,0,0,0,0,0,-59.19368957383847
195364,7,1,21/10/2013,1093,1,1,0,0,9895.421528887498
374855,712,7,29/06/2014,0,0,0,0,0,-27.375529951719614
159290,291,6,17/05/2014,469,1,0,0,0,4417.912681806639
163562,407,1,02/03/2015,394,1,1,0,0,5619.075132131436
127783,86,2,07/10/2014,585,1,1,0,1,6804.498374311331
577367,891,6,13/06/2015,981,1,0,0,0,7421.078001708294
505798,801,2,10/06/2014,587,1,0,0,0,5365.205386333826
373631,68,4,26/03/2015,984,1,0,0,0,7712.670916868747
86575,867,1,06/07/2015,480,1,0,0,0,4787.139787434399
250812,555,1,30/09/2013,543,1,0,0,0,5212.47144455646
253365,300,2,29/10/2013,720,1,0,0,0,6240.324759195655
354563,1031,4,22/08/2013,295,1,0,0,1,3478.783263930098
83777,162,1,20/05/2013,0,0,0,1,0,-258.31742504446015
19089,463,6,21/02/2015,660,1,0,0,0,5545.7299174778045
126732,28,3,06/11/2013,638,1,1,0,0,6991.980741533632
